product_name,product_category,product_price,product_description,brand_name,stock_quantity,manufacturer,sku,weight,color
High-Speed Hand Blender,Kitchen,8350.49,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",Meevee,922,JumpXS,54868-5391,48.6,Purple
Organic Black Rice,Food - Grains,6600.48,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Oyoba,639,Avavee,,70.2,Red
Fire Roasted Salsa,,2627.07,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Devbug,255,Oodoo,41250-177,99.2,Orange
Cinnamon Roll Dough,Food - Bakery,683.69,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",,451,Edgetag,57520-0063,56,Purple
Mechanical Pencil Set,Office,2445.05,,Kwideo,103,Skinix,27789-911,10.8,Teal
Collapsible Water Bottle,Fitness,4004.8,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Ailane,603,Skiptube,49643-413,31.5,Crimson
Peach Green Tea,Food - Beverages,5533.24,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,Gevee,908,Gabtune,52959-557,59.4,Fuscia
Apple Sauce,Food - Canned Goods,3775.65,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",Gigaclub,66,Thoughtsphere,41250-631,42,Indigo
Eco-Friendly Beeswax Wraps,Kitchen,7218.32,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",Skalith,931,Skajo,51672-4091,49.9,
Herbal Tea Variety Pack,Food - Beverages,3664.5,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",Podcat,439,Gigabox,0781-1049,44.5,Mauv
Puffer Winter Coat,Clothing - Outerwear,9144.06,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,Buzzdog,381,Trunyx,68428-017,24,Indigo
Wireless Security System,Home Security,8538.67,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",Buzzdog,739,Quimba,62742-4048,80.4,Turquoise
Yoga Blocks,Fitness,2169.36,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",Rhyloo,463,Yacero,52124-1164,59.5,Turquoise
Wireless HDMI Transmitter,Electronics,9960.64,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Zoonoodle,67,Zoomdog,49349-195,9.4,Maroon
Teriyaki Chicken Bowl,Food - Prepared Meals,7488.67,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",Jabbercube,235,Bluezoom,49349-243,41.6,Teal
Herbed Mushroom Risotto,Food - Prepared Foods,5477.69,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Jazzy,873,Mycat,53187-530,48.2,
Honey Mustard Sauce,Food - Condiments,7973.19,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",Jaxspan,716,Gabtype,58668-5061,50,Indigo
Portable Ice Maker,Kitchen,3564.87,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",Talane,,Flashspan,0019-0952,65.1,Khaki
Maple Cinnamon Almonds,Food - Nuts,7758.29,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",Jetpulse,843,Eidel,61715-013,83.5,Red
Knitted Infinity Scarf,Clothing - Accessories,1813.88,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Skyba,700,Digitube,60505-0748,26.4,Red
Savory Rice Cakes,Food - Snacks,5194.72,,Skiba,54,Devshare,54868-4476,59.8,Puce
Quality Chef Apron,Kitchen,2039.02,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",Devcast,312,Centimia,54575-973,63.3,Puce
Organic Vanilla Bean Ice Cream,Food - Frozen Desserts,6100.36,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",Fatz,876,Edgeify,16571-210,89.7,Green
Cable Knit Cardigan,Clothing - Outerwear,3673.12,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Kazio,315,Yozio,68084-154,49.8,Puce
Basketball,Sports,7029.19,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",Twitterlist,611,Wikido,66854-025,91.4,Crimson
Granola Clusters,,4665.29,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Bubblemix,914,Zoovu,54868-1335,40,Blue
Peach Green Tea,Food - Beverages,8088.57,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",Yacero,373,Vipe,13533-613,14.8,Indigo
Interactive Plush Toy,Toys,,,Meemm,409,Tagchat,24236-361,76.7,Red
Noise-Canceling Headphones,Audio,8579.83,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",Skinix,682,Digitube,52125-953,23.9,Turquoise
French Bread,Food - Bakery,4091.57,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",Dynabox,153,Buzzbean,55154-5624,91.6,Maroon
Magnetic Phone Case,Accessories,4867.07,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Blogtag,73,Edgeblab,54868-1990,9.3,Mauv
Spaghetti and Meatball Dinner Kit,Food - Meal Kits,8990.64,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,Twinder,853,Eabox,59958-100,38.4,Green
Garlic Parmesan Wings,Food - Frozen Foods,6592.56,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",Gabspot,348,Twimm,36987-2684,9.7,Turquoise
Essential White Button-Up,Clothing - Shirts,1855.13,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",Yakitri,815,Miboo,11118-1209,81.7,Green
Mushroom Soup (canned),Food - Canned Goods,9228.19,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",Quimm,916,Babblestorm,36987-3173,36.5,Puce
Video Camera,Electronics,1751.12,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",Roodel,952,Jabbersphere,76405-011,94.2,Yellow
Carrot and Celery Sticks,,7466.05,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",Rhyzio,716,Jayo,47682-161,61.7,Indigo
LED Strip Lights Kit,Home,,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,Vitz,770,JumpXS,67239-0207,69.3,Goldenrod
Inflatable Paddle Board,Outdoor,4428.41,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,Pixope,441,Meezzy,67046-015,41.7,Blue
Whole Roasted Chicken,Food - Meats,2813.93,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",Yakijo,895,Avamba,0941-0429,51,Pink
Roasted Red Pepper Sauce,Food - Sauces,9137.78,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",Buzzbean,799,Devcast,56062-069,65.4,Blue
Coconut Rice,Food - Frozen,1412.26,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",Voolia,592,Jaxspan,,25.1,Pink
Stuffed Grape Leaves,Food - Prepared Foods,9322.73,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",Jetpulse,297,Dazzlesphere,49304-0010,29.3,Maroon
Mediterranean Couscous Salad,Food - Salads,9390.56,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,Einti,214,Meevee,,81.7,Fuscia
Wall Art Stickers,Home,6683.53,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",Feedmix,122,Centimia,0019-9884,29.6,Orange
Electric Knife,Kitchen,722.82,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Skynoodle,541,Dabjam,46994-915,50.7,Pink
Oats,Food - Grains,5337.87,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.

Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.",Youspan,791,Dabjam,0363-2173,62.8,Blue
Dog Training Clicker,Pets,9013.02,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",Jamia,504,Kare,53808-0940,48.4,Maroon
Mixed Berry Smoothie Pack,Food - Frozen Food,2097.63,"Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",Topicstorm,668,Mynte,35000-626,72.8,Goldenrod
Heated Throw Blanket,Home,169.42,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,Abata,749,Skyba,54575-097,81.9,Goldenrod
Kale Chips,Food - Snacks,9762.49,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",Katz,830,Voonix,43538-181,88,Violet
Wireless Charger Stand,Electronics,9092.88,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",Oyope,41,Ooba,61715-061,45.4,Aquamarine
Pet Travel Bed,Pets,2127.82,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",Jabbersphere,605,Podcat,59623-006,16.7,Mauv
Silicone Baking Mat Set,Kitchen,,,Fiveclub,8,Voomm,57520-0096,99.1,Orange
Sweet Potato Fries,Food - Frozen Foods,4350.14,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",Eayo,301,Devpulse,61957-1473,58.8,Goldenrod
Eco-Friendly Stainless Steel Straws,Kitchen,5270.09,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",Voomm,619,Fiveclub,37205-196,34.6,Turquoise
Animal Paw Print Soap Dispenser,Home,1857.21,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",Latz,,Flashpoint,,81.3,Orange
Tea Set with Infuser,Kitchen,4453.42,Sed ante. Vivamus tortor. Duis mattis egestas metus.,Tazz,365,Dabtype,23155-193,65.9,Red
Scented Soy Candles,Home,1141.41,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.

Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.

Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",Skilith,,Abata,52533-026,70.8,
